run,arm,tag,pool,u,d_model,n_layers,d_ff,lr,wd,fork_step,decay,step,epoch,tokens,annealed,val_ce,hs_bpb,logs
trunk_u10m30ep_lr3e-3_wd0.8,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,0.8,,912,228,5.974,59768832,0,5.964,1.794,3474214_4.out
trunk_u10m30ep_lr3e-3_wd0.8,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,0.8,,912,266,6.97,69730304,0,5.864,1.751,3474214_4.out
trunk_u10m30ep_lr3e-3_wd0.8,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,0.8,,912,304,7.966,79691776,0,5.72,1.709,3474214_4.out
trunk_u10m30ep_lr3e-3_wd0.8,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,0.8,,912,342,8.962,89653248,0,5.652,1.673,3474214_4.out
trunk_u10m30ep_lr3e-3_wd0.8,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,0.8,,912,379,9.931,99352576,0,5.588,1.656,3474214_4.out
trunk_u10m30ep_lr3e-3_wd0.8,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,0.8,,912,418,10.953,109576192,0,5.522,1.626,3474214_4.out
trunk_u10m30ep_lr3e-3_wd0.8,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,0.8,,912,456,11.949,119537664,0,5.521,1.623,3474214_4.out
trunk_u10m30ep_lr3e-3_wd0.8,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,0.8,,912,494,12.945,129499136,0,5.517,1.632,3474214_4.out
trunk_u10m30ep_lr3e-3_wd0.8,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,0.8,,912,532,13.94,139460608,0,5.515,1.625,3474214_4.out
trunk_u10m30ep_lr3e-3_wd0.8,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,0.8,,912,569,14.91,149159936,0,5.549,1.626,3474214_4.out
trunk_u10m30ep_lr3e-3_wd0.8,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,0.8,,912,608,15.932,159383552,0,5.629,1.666,3474214_4.out
trunk_u10m30ep_lr3e-3_wd0.8,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,0.8,,912,646,16.928,169345024,0,5.754,1.689,3474214_4.out
trunk_u10m30ep_lr3e-3_wd0.8,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,0.8,,912,684,17.923,179306496,0,5.919,1.766,3474214_4.out
trunk_u10m30ep_lr3e-3_wd0.8,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,0.8,,912,722,18.919,189267968,0,6.166,1.831,3474214_4.out
trunk_u10m30ep_lr3e-3_wd0.8,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,0.8,,912,759,19.889,198967296,0,6.368,1.899,3474214_4.out
trunk_u10m30ep_lr3e-3_wd0.8,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,0.8,,912,798,20.911,209190912,0,6.638,2.001,3474214_4.out
trunk_u10m30ep_lr3e-3_wd0.8,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,0.8,,912,836,21.906,219152384,0,6.918,2.096,3474214_4.out
trunk_u10m30ep_lr3e-3_wd0.8,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,0.8,,912,874,22.902,229113856,0,7.166,2.174,3474214_4.out
trunk_u10m30ep_lr3e-3_wd0.8,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,0.8,,912,912,23.898,239075328,0,7.381,2.255,3474214_4.out
trunk_u10m30ep_lr3e-3_wd3.2,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,3.2,,912,38,0.996,9961472,0,7.625,2.282,3474214_5.out
trunk_u10m30ep_lr3e-3_wd3.2,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,3.2,,912,76,1.991,19922944,0,6.839,2.083,3474214_5.out
trunk_u10m30ep_lr3e-3_wd3.2,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,3.2,,912,114,2.987,29884416,0,6.689,2.017,3474214_5.out
trunk_u10m30ep_lr3e-3_wd3.2,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,3.2,,912,152,3.983,39845888,0,6.486,1.974,3474214_5.out
trunk_u10m30ep_lr3e-3_wd3.2,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,3.2,,912,189,4.953,49545216,0,6.355,1.934,3474214_5.out
trunk_u10m30ep_lr3e-3_wd3.2,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,3.2,,912,228,5.974,59768832,0,6.269,1.931,3474214_5.out
trunk_u10m30ep_lr3e-3_wd3.2,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,3.2,,912,266,6.97,69730304,0,6.143,1.863,3474214_5.out
trunk_u10m30ep_lr3e-3_wd3.2,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,3.2,,912,304,7.966,79691776,0,6.057,1.839,3474214_5.out
trunk_u10m30ep_lr3e-3_wd3.2,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,3.2,,912,342,8.962,89653248,0,5.957,1.804,3474214_5.out
trunk_u10m30ep_lr3e-3_wd3.2,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,3.2,,912,379,9.931,99352576,0,5.888,1.77,3474214_5.out
trunk_u10m30ep_lr3e-3_wd3.2,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,3.2,,912,418,10.953,109576192,0,5.791,1.723,3474214_5.out
trunk_u10m30ep_lr3e-3_wd3.2,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,3.2,,912,456,11.949,119537664,0,5.704,1.718,3474214_5.out
trunk_u10m30ep_lr3e-3_wd3.2,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,3.2,,912,494,12.945,129499136,0,5.626,1.688,3474214_5.out
trunk_u10m30ep_lr3e-3_wd3.2,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,3.2,,912,532,13.94,139460608,0,5.579,1.662,3474214_5.out
trunk_u10m30ep_lr3e-3_wd3.2,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,3.2,,912,569,14.91,149159936,0,5.552,1.658,3474214_5.out
trunk_u10m30ep_lr3e-3_wd3.2,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,3.2,,912,608,15.932,159383552,0,5.513,1.633,3474214_5.out
trunk_u10m30ep_lr3e-3_wd3.2,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,3.2,,912,646,16.928,169345024,0,5.49,1.617,3474214_5.out
trunk_u10m30ep_lr3e-3_wd3.2,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,3.2,,912,684,17.923,179306496,0,5.487,1.628,3474214_5.out
trunk_u10m30ep_lr3e-3_wd3.2,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,3.2,,912,722,18.919,189267968,0,5.462,1.614,3474214_5.out
trunk_u10m30ep_lr3e-3_wd3.2,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,3.2,,912,759,19.889,198967296,0,5.459,1.612,3474214_5.out
trunk_u10m30ep_lr3e-3_wd3.2,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,3.2,,912,798,20.911,209190912,0,5.439,1.6,3474214_5.out
trunk_u10m30ep_lr3e-3_wd3.2,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,3.2,,912,836,21.906,219152384,0,5.478,1.602,3474214_5.out
trunk_u10m30ep_lr3e-3_wd3.2,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,3.2,,912,874,22.902,229113856,0,5.425,1.59,3474214_5.out
trunk_u10m30ep_lr3e-3_wd3.2,trunk,u10m30ep,dclm-10m-sub,10004022,2048,16,8192,3e-3,3.2,,912,912,23.898,239075328,0,5.467,1.607,3474214_5.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,9,0.002,2359296,0,11.85,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,26,0.007,6815744,0,11.85,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,94,0.026,24641536,0,11.85,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,157,0.043,41156608,0,11.85,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,163,0.045,42729472,0,11.85,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,172,0.048,45088768,0,11.85,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,237,0.066,62128128,0,11.85,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,248,0.069,65011712,0,5.653,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,362,0.1,94896128,0,5.26,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,378,0.104,99090432,0,11.85,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,396,0.109,103809024,0,11.85,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,424,0.117,111149056,0,11.85,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,454,0.125,119013376,0,4.983,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,496,0.137,130023424,0,4.862,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,581,0.161,152305664,0,11.85,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,596,0.165,156237824,0,11.85,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,598,0.165,156762112,0,11.85,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,602,0.166,157810688,0,11.85,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,685,0.189,179568640,0,11.85,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,744,0.206,195035136,0,4.441,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,942,0.26,246939648,0,4.289,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,984,0.272,257949696,0,4.289,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,989,0.273,259260416,0,4.289,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,992,0.274,260046848,0,4.238,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,1081,0.299,283377664,0,4.193,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,1110,0.307,290979840,0,4.193,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,1172,0.324,307232768,0,4.193,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,1239,0.342,324796416,0,4.096,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,1253,0.346,328466432,0,4.123,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,1488,0.411,390070272,0,4.009,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,1659,0.459,434896896,0,3.977,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,1712,0.473,448790528,0,3.977,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,1736,0.48,455081984,0,3.95,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,1814,0.501,475529216,0,3.933,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,1984,0.548,520093696,0,3.905,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,2232,0.617,585105408,0,3.861,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,2290,0.633,600309760,0,3.855,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,2380,0.658,623902720,0,3.855,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,2479,0.685,649854976,0,3.826,,3482950_0.out|3484021_0.out
trunk_u1b_lr1e-3_wd0.8,trunk,u1b,dclm-1b-train,948473071,2048,16,8192,1e-3,0.8,,2480,2480,0.685,650117120,0,3.826,,3482950_0.out|3484021_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,13,0.004,3407872,0,11.9,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,20,0.006,5242880,0,11.9,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,70,0.019,18350080,0,11.9,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,82,0.023,21495808,0,11.9,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,148,0.041,38797312,0,11.9,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,167,0.046,43778048,0,11.9,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,248,0.069,65011712,0,5.674,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,312,0.086,81788928,0,5.51,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,362,0.1,94896128,0,5.265,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,407,0.112,106692608,0,11.9,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,471,0.13,123469824,0,11.9,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,494,0.137,129499136,0,5.003,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,496,0.137,130023424,0,4.874,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,558,0.154,146276352,0,4.741,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,566,0.156,148373504,0,4.741,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,594,0.164,155713536,0,4.741,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,650,0.18,170393600,0,4.555,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,694,0.192,181927936,0,4.555,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,744,0.206,195035136,0,4.436,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,871,0.241,228327424,0,4.337,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,992,0.274,260046848,0,4.214,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,1157,0.32,303300608,0,4.118,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,1217,0.336,319029248,0,4.09,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,1239,0.342,324796416,0,4.072,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,1324,0.366,347078656,0,4.046,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,1325,0.366,347340800,0,4.046,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,1332,0.368,349175808,0,4.046,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,1468,0.406,384827392,0,3.997,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,1488,0.411,390070272,0,3.979,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,1664,0.46,436207616,0,3.942,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,1694,0.468,444071936,0,3.942,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,1736,0.48,455081984,0,3.921,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,1984,0.548,520093696,0,3.866,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,2232,0.617,585105408,0,3.836,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,2479,0.685,649854976,0,3.784,,3482951_0.out|3484025_0.out
trunk_u1bmoe_lr1e-3_wd0.8,trunk,u1bmoe,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,2480,0.685,650117120,0,3.784,,3482951_0.out|3484025_0.out
trunk_u1bmoes2_lr1e-3_wd0.8,trunk,u1bmoes2,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,92,0.025,24117248,0,7.482,,3491166_0.out
trunk_u1bmoes2_lr1e-3_wd0.8,trunk,u1bmoes2,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,156,0.043,40894464,0,6.247,,3491166_0.out
trunk_u1bmoes2_lr1e-3_wd0.8,trunk,u1bmoes2,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,230,0.064,60293120,0,5.959,,3491166_0.out
trunk_u1bmoes2_lr1e-3_wd0.8,trunk,u1bmoes2,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,248,0.069,65011712,0,5.727,,3491166_0.out
trunk_u1bmoes2_lr1e-3_wd0.8,trunk,u1bmoes2,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,496,0.137,130023424,0,4.91,,3491166_0.out
trunk_u1bmoes2_lr1e-3_wd0.8,trunk,u1bmoes2,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,513,0.142,134479872,0,4.89,,3491166_0.out
trunk_u1bmoes2_lr1e-3_wd0.8,trunk,u1bmoes2,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,550,0.152,144179200,0,4.89,,3491166_0.out
trunk_u1bmoes2_lr1e-3_wd0.8,trunk,u1bmoes2,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,596,0.165,156237824,0,4.791,,3491166_0.out
trunk_u1bmoes2_lr1e-3_wd0.8,trunk,u1bmoes2,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,613,0.169,160694272,0,4.664,,3491166_0.out
trunk_u1bmoes2_lr1e-3_wd0.8,trunk,u1bmoes2,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,664,0.184,174063616,0,4.589,,3491166_0.out
trunk_u1bmoes2_lr1e-3_wd0.8,trunk,u1bmoes2,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,744,0.206,195035136,0,4.467,,3491166_0.out
trunk_u1bmoes2_lr1e-3_wd0.8,trunk,u1bmoes2,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,802,0.222,210239488,0,4.39,,3491166_0.out
trunk_u1bmoes2_lr1e-3_wd0.8,trunk,u1bmoes2,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,832,0.23,218103808,0,4.39,,3491166_0.out
trunk_u1bmoes2_lr1e-3_wd0.8,trunk,u1bmoes2,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,964,0.266,252706816,0,4.265,,3491166_0.out
trunk_u1bmoes2_lr1e-3_wd0.8,trunk,u1bmoes2,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,992,0.274,260046848,0,4.241,,3491166_0.out
trunk_u1bmoes2_lr1e-3_wd0.8,trunk,u1bmoes2,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,1225,0.339,321126400,0,4.128,,3491166_0.out
trunk_u1bmoes2_lr1e-3_wd0.8,trunk,u1bmoes2,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,1239,0.342,324796416,0,4.106,,3491166_0.out
trunk_u1bmoes2_lr1e-3_wd0.8,trunk,u1bmoes2,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,1410,0.39,369623040,0,4.054,,3491166_0.out
trunk_u1bmoes2_lr1e-3_wd0.8,trunk,u1bmoes2,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,1488,0.411,390070272,0,4.022,,3491166_0.out
trunk_u1bmoes2_lr1e-3_wd0.8,trunk,u1bmoes2,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,1736,0.48,455081984,0,3.954,,3491166_0.out
trunk_u1bmoes2_lr1e-3_wd0.8,trunk,u1bmoes2,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,1920,0.531,503316480,0,3.91,,3491166_0.out
trunk_u1bmoes2_lr1e-3_wd0.8,trunk,u1bmoes2,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,1984,0.548,520093696,0,3.899,,3491166_0.out
trunk_u1bmoes2_lr1e-3_wd0.8,trunk,u1bmoes2,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,2232,0.617,585105408,0,3.848,,3491166_0.out
trunk_u1bmoes2_lr1e-3_wd0.8,trunk,u1bmoes2,dclm-1b-train,948473071,2048,16,,1e-3,0.8,,2480,2479,0.685,649854976,0,3.817,,3491166_0.out
